FK_DIM_TID;FK_DIM_TIME;VOLUM;PRIS;BELOP_KRAFT;Dag;Måned;År;Dato;UkedagNr;Ukedag;UkeHelg;Helligdag;Uke
20190614;12;0,408;0,33018;0,1347;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;13;1,136;0,31679;0,3599;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;14;0,882;0,31591;0,2786;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;15;0,834;0,32158;0,2682;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;16;3,196;0,31298;1,0003;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;17;1,435;0,32099;0,4606;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;18;0,947;0,32207;0,305;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;19;1,081;0,3208;0,3468;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;20;1,332;0,30731;0,4093;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;21;0,569;0,30242;0,1721;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;22;1,102;0,29578;0,3259;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190614;23;1,19;0,29519;0,3513;14;6;2019;14.06.2019;5;Fredag;Ukedag;Normaldag;24
20190615;0;0,578;0,29298;0,1693;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;1;1,353;0,28515;0,3858;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;2;0,932;0,27683;0,258;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;3;1,004;0,26773;0,2688;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;4;1,329;0,2603;0,3459;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;5;1,029;0,24601;0,2531;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;6;1,187;0,25276;0,3;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;7;0,904;0,27312;0,2469;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;8;0,403;0,2831;0,1141;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;9;0,51;0,28926;0,1475;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;10;1,148;0,28779;0,3304;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;11;0,558;0,27458;0,1532;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;12;0,345;0,24963;0,0861;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;13;0,348;0,24396;0,0849;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;14;0,279;0,23035;0,0643;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;15;0,61;0,23133;0,1411;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;16;0,825;0,23799;0,1963;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;17;0,724;0,27664;0,2003;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;18;0,346;0,28985;0,1003;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;19;0,813;0,29083;0,2364;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;20;1,14;0,28995;0,3305;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;21;0,74;0,2877;0,2129;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;22;0,402;0,28936;0,1163;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190615;23;0,646;0,28603;0,1848;15;6;2019;15.06.2019;6;Lørdag;Helg;Normaldag;24
20190616;0;0,67;0,28555;0,1913;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;1;1,069;0,26912;0,2877;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;2;0,926;0,25474;0,2359;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;3;0,363;0,24829;0,0901;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;4;0,813;0,24516;0,1993;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;5;0,335;0,23352;0,0782;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;6;1,462;0,23362;0,3416;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;7;0,547;0,26335;0,1441;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;8;0,734;0,27723;0,2035;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;9;0,757;0,2742;0,2076;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;10;0,591;0,26834;0,1586;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;11;1,577;0,27362;0,4315;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;12;0,481;0,2657;0,1278;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;13;0,8;0,23391;0,1871;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;14;0,679;0,24545;0,1667;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;15;1,185;0,26306;0,3117;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;16;0,619;0,28359;0,1755;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;17;0,595;0,29454;0,1753;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;18;0,699;0,30618;0,214;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;19;3,026;0,3053;0,9238;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;20;3,407;0,3055;1,0408;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;21;2,798;0,30598;0,8561;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;22;2,554;0,30853;0,788;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190616;23;1,288;0,30706;0,3955;16;6;2019;16.06.2019;7;Søndag;Helg;Helligdag;24
20190617;0;1,374;0,3051;0,4192;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;1;1,358;0,29542;0,4012;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;2;2,025;0,29298;0,5933;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;3;1,638;0,28828;0,4722;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;4;1,174;0,28633;0,3362;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;5;0,997;0,29044;0,2896;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;6;1,242;0,30579;0,3798;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;7;3,59;0,32584;1,1698;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;8;2,468;0,3409;0,8413;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;9;0,558;0,33914;0,1892;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;10;0,465;0,32789;0,1525;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;11;0,478;0,31899;0,1525;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;12;1,35;0,32173;0,4343;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;13;0,55;0,31704;0,1744;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;14;0,519;0,31919;0,1657;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;15;1,324;0,3096;0,4099;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;16;3,015;0,30403;0,9167;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;17;1,908;0,30579;0,5834;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;18;2,375;0,30765;0,7307;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;19;1,013;0,30726;0,3113;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;20;0,636;0,30628;0,1948;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;21;1,737;0,30716;0,5335;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;22;1,61;0,30687;0,4941;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190617;23;1,367;0,30452;0,4163;17;6;2019;17.06.2019;1;Mandag;Ukedag;Normaldag;25
20190618;0;1,099;0,30238;0,3323;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;1;2,392;0,29602;0,7081;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;2;1,225;0,29259;0,3584;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;3;1,648;0,29151;0,4804;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;4;1,305;0,29004;0,3785;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;5;1,023;0,29709;0,3039;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;6;1,708;0,30747;0,5252;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;7;2,613;0,32441;0,8477;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;8;1,723;0,34028;0,5863;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;9;0,442;0,35056;0,1549;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;10;0,332;0,3486;0,1157;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;11;1,444;0,34194;0,4938;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;12;1,098;0,33744;0,3705;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;13;0,855;0,32823;0,2806;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;14;0,439;0,32167;0,1412;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;15;0,926;0,31315;0,29;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;16;2,582;0,31237;0,8065;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;17;3,073;0,31031;0,9536;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;18;2,019;0,30845;0,6228;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;19;0,524;0,30767;0,1612;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;20;0,967;0,30551;0,2954;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;21;1,658;0,30963;0,5134;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;22;1,615;0,30884;0,4988;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190618;23;1,071;0,30659;0,3284;18;6;2019;18.06.2019;2;Tirsdag;Ukedag;Normaldag;25
20190619;0;1,147;0,3091;0,3545;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;1;2,223;0,3048;0,6776;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;2;1,841;0,30186;0,5557;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;3;1,782;0,30196;0,5381;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;4;1,159;0,30264;0,3508;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;5;1,659;0,30352;0,5035;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;6;2,498;0,3137;0,7836;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;7;2,277;0,33112;0,754;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;8;2,395;0,33758;0,8085;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;9;1,805;0,33748;0,6092;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;10;0,39;0,3412;0,1331;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;11;0,616;0,34002;0,2095;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;12;0,726;0,34482;0,2503;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;13;0,884;0,34217;0,3025;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;14;1,107;0,34247;0,3791;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;15;0,882;0,32681;0,2882;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;16;0,493;0,31683;0,1562;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;17;1,503;0,31781;0,4777;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;18;1,97;0,32123;0,6328;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;19;1,597;0,323;0,5158;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;20;1,34;0,31595;0,4234;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;21;1,44;0,30891;0,4448;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;22;1,354;0,30431;0,412;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190619;23;1,278;0,30861;0,3944;19;6;2019;19.06.2019;3;Onsdag;Ukedag;Normaldag;25
20190620;0;1,499;0,30096;0,4511;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;1;2,544;0,29587;0,7527;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;2;1,697;0,28911;0,4906;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;3;1,627;0,28422;0,4624;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;4;1,12;0,28187;0,3157;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;5;1,673;0,28451;0,476;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;6;1,913;0,30056;0,575;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;7;2,457;0,31642;0,7774;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;8;2,121;0,31789;0,6742;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;9;0,473;0,31221;0,1477;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;10;0,926;0,31065;0,2877;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;11;0,494;0,30683;0,1516;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;12;1,53;0,30644;0,4689;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;13;0,993;0,30301;0,3009;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;14;1,028;0,30291;0,3114;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;15;0,747;0,29959;0,2238;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;16;1,745;0,29528;0,5153;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;17;1,495;0,29567;0,442;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;18;1,266;0,299;0,3785;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;19;1,286;0,29929;0,3849;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;20;1,497;0,29185;0,4369;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;21;1,648;0,28628;0,4718;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;22;1,075;0,28667;0,3082;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190620;23;1,674;0,30399;0,5089;20;6;2019;20.06.2019;4;Torsdag;Ukedag;Normaldag;25
20190621;0;2,981;0,3031;0,9035;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;1;1,379;0,3001;0,4138;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;2;2,194;0,29526;0,6478;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;3;1,687;0,29797;0,5027;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;4;1,655;0,3002;0,4968;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;5;2,351;0,30339;0,7133;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;6;2,207;0,3063;0,676;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;7;2,486;0,31239;0,7766;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;8;3,158;0,31317;0,989;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;9;2,504;0,30997;0,7762;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;10;0,885;0,3092;0,2736;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;11;1,082;0,30697;0,3321;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;12;1,226;0,30378;0,3724;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;13;1,409;0,30513;0,4299;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;14;1,316;0,30359;0,3995;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;15;1,535;0,3002;0,4608;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;16;0,985;0,29623;0,2918;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;17;2,998;0,29439;0,8826;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;18;1,705;0,2972;0,5067;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;19;1,148;0,29884;0,3431;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;20;1,821;0,30088;0,5479;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;21;0,97;0,30281;0,2937;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;22;0,981;0,30291;0,2972;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190621;23;1,043;0,29972;0,3126;21;6;2019;21.06.2019;5;Fredag;Ukedag;Normaldag;25
20190622;0;2,333;0,30393;0,7091;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;1;0,949;0,29851;0,2833;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;2;0,96;0,29047;0,2789;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;3;0,942;0,28979;0,273;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;4;0,955;0,28379;0,271;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;5;2,199;0,28146;0,6189;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;6;1,535;0,29493;0,4527;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;7;1,004;0,30103;0,3022;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;8;1,115;0,30229;0,3371;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;9;1,101;0,30616;0,3371;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;10;1,968;0,30083;0,592;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;11;0,998;0,29037;0,2898;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;12;0,729;0,29028;0,2116;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;13;0,852;0,27652;0,2356;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;14;1;0,27556;0,2756;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;15;1,658;0,28224;0,468;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;16;1,381;0,29425;0,4064;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;17;0,767;0,30355;0,2328;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;18;0,665;0,30887;0,2054;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;19;1,15;0,30849;0,3548;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;20;1,073;0,30703;0,3294;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;21;0,873;0,3049;0,2662;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;22;1,191;0,30238;0,3601;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190622;23;1,087;0,29309;0,3186;22;6;2019;22.06.2019;6;Lørdag;Helg;Normaldag;25
20190623;0;1,043;0,28028;0,2923;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;1;1,123;0,2743;0,308;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;2;0,785;0,27304;0,2143;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;3;0,976;0,26011;0,2539;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;4;1,34;0,23249;0,3115;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;5;1,193;0,2464;0,294;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;6;1,497;0,25856;0,3871;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;7;1,052;0,23211;0,2442;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;8;1,401;0,25016;0,3505;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;9;0,844;0,2716;0,2292;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;10;0,816;0,24495;0,1999;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;11;1,449;0,23336;0,3381;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;12;0,974;0,2128;0,2073;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;13;1,541;0,21048;0,3243;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;14;0,889;0,21376;0,19;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;15;2,458;0,22496;0,553;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;16;2,395;0,25566;0,6123;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;17;1,977;0,29013;0,5736;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;18;2,102;0,30317;0,6373;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;19;1,775;0,30597;0,5431;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;20;1,382;0,30857;0,4264;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;21;1,762;0,3079;0,5425;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;22;2,341;0,30471;0,7133;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190623;23;0,785;0,29757;0,2336;23;6;2019;23.06.2019;7;Søndag;Helg;Helligdag;25
20190624;0;2,943;0,2604;0,7664;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;1;3,187;0,24794;0,7902;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;2;2,101;0,23172;0,4868;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;3;1,59;0,23751;0,3776;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;4;2,024;0,2603;0,5268;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;5;1,768;0,26329;0,4655;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;6;2,167;0,31176;0,6756;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;7;3,367;0,33918;1,142;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;8;2,225;0,34343;0,7641;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;9;0,774;0,3387;0,2622;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;10;0,448;0,32586;0,146;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;11;0,862;0,32315;0,2786;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;12;1,186;0,32306;0,3831;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;13;0,897;0,3189;0,2861;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;14;0,341;0,31688;0,1081;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;15;1,056;0,31108;0,3285;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;16;2,798;0,31649;0,8855;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;17;2,757;0,33541;0,9247;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;18;2,503;0,33078;0,8279;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;19;2,145;0,32663;0,7006;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;20;1,029;0,32055;0,3298;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;21;0,659;0,31215;0,2057;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;22;1,581;0,30954;0,4894;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190624;23;1,976;0,27826;0,5498;24;6;2019;24.06.2019;1;Mandag;Ukedag;Normaldag;26
20190625;0;2,199;0,28575;0,6284;25;6;2019;25.06.2019;2;Tirsdag;Ukedag;Normaldag;26
20190625;1;1,371;0,23922;0,328;25;6;2019;25.06.2019;2;Tirsdag;Ukedag;Normaldag;26
